,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,SolvationFreeEnergy Value (kJ / mol),SolvationFreeEnergy Uncertainty (kJ / mol),Source
142,20a18e6900264a2cb19bf3800c7ec5c8,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccc(C(=O)N(C)C)cc1,Solute,,1,-40.83584,0.8368000000000001,10.5281/zenodo.596537
143,7ec9fff4a95449e68cde5f388aed2b74,298.15,101.325,Liquid,2,O,Solvent,1.0,,N#Cc1cccc(O)c1,Solute,,1,-40.375600000000006,2.5104,10.1021/ct050097l
144,02dc797d7f5344148099dbfde32c08bb,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1cc(Cl)cc(Cl)c1,Solute,,1,-3.26352,2.5104,10.1021/ct050097l
145,14778d03131b4d538199838d2a9d098b,298.15,101.325,Liquid,2,O,Solvent,1.0,,C1CCCCC1,Solute,,1,5.14632,2.5104,10.1021/ct050097l
146,11ba9b70e6a045169317913d3fd60114,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)Cc1cnccn1,Solute,,1,-21.08736,2.5104,10.1021/ct050097l
147,ca67fb9aedb74d56b76e0f9aa29f1504,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],Solute,,1,-33.38832,8.07512,10.1021/jp806724u
148,2b24678890e8478488e1ad5d9ae83986,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(=O)N1CCCC1,Solute,,1,-41.00320000000001,2.5104,10.1021/ct050097l
149,a0923337c8d64521a9feaf867596f493,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=c1[nH]cc(I)c(=O)[nH]1,Solute,,1,-78.32448,2.67776,10.1007/s10822-010-9350-8
150,724c1c84af1d46819e417a18707e4355,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=[N+]([O-])c1ccc(O)cc1,Solute,,1,-44.51776,2.5104,10.1021/ct050097l
151,485a6a03feaf459598716d00d96599eb,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCOc1ccccc1,Solute,,1,-9.288480000000002,2.5104,10.1021/ct050097l
152,bef9f2ee58134967bbbb8841974b415a,298.15,101.325,Liquid,2,O,Solvent,1.0,,CN1CCNCC1,Solute,,1,-32.50968,2.5104,10.1021/ct050097l
153,201c1b6d45e740fbbb348c93dd3354b9,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=C1NC(=O)c2ccccc21,Solute,,1,-40.20824,2.092,10.1007/s10822-010-9350-8
154,1f16d5654d5d40c29dcb674fe20b1de0,298.15,101.325,Liquid,2,O,Solvent,1.0,,C1CC1,Solute,,1,3.138,2.5104,10.1021/ct050097l
155,cc58fbcf09ec4f99a4de859a83e61690,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1cccnc1,Solute,,1,-16.77784,2.5104,10.1021/ct050097l
156,983b3e6a97b34a92a297ce40071f52c1,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCC/C=C/C=O,Solute,,1,-15.39712,2.5104,10.1021/jf60178a004 + 10.1016/S1387-3806(02)00927-2
157,6b52ceba581b44aea2b497d63d71a415,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCBr,Solute,,1,-1.6736000000000002,2.5104,10.1021/ct050097l
158,5a80e11d01fb466ab62f2e8f0e2d2ec9,298.15,101.325,Liquid,2,O,Solvent,1.0,,c1ccc2ccccc2c1,Solute,,1,-10.0416,2.5104,10.1021/ct050097l
159,53c331a7a4c44cbd91d272065cada78e,298.15,101.325,Liquid,2,O,Solvent,1.0,,c1cc[nH]c1,Solute,,1,-19.99952,2.5104,10.1021/ct050097l
160,602da77df8af499a8a94107e59ab573d,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,Solute,,1,-16.06656,4.184,10.1007/s10822-012-9568-8
161,78b07cc065484b41b359b6328ba083be,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,Solute,,1,-14.10008,4.184,10.1007/s10822-012-9568-8
162,11a5aa3208024b9781dcadaead663487,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=Cc1ccccc1O,Solute,,1,-19.58112,0.4184,10.5281/zenodo.596537
163,83c6e10f88714a54b5ec75b5b60e92f7,298.15,101.325,Liquid,2,O,Solvent,1.0,,C=Cc1ccccc1,Solute,,1,-5.18816,2.5104,10.1021/ct050097l
164,4f9507025a36439da5cd42008d3a1d3e,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCC[C@@H](C)O,Solute,,1,-18.36776,2.5104,10.1021/ct050097l
165,3cf4a0b5ff3a49e4954ea0158e99ac24,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)CO[N+](=O)[O-],Solute,,1,-7.86592,0.4184,10.1021/jp806724u
166,3556fd95518e4eda8362c4b36128ae35,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(=O)Oc1ccccc1C(=O)O,Solute,,1,-41.58896,0.75312,10.1007/s10822-010-9350-8
167,51e1816dfbc34e078dbac114989e1793,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCc1ccc(O)cc1,Solute,,1,-25.64792,2.5104,10.1021/ct050097l
168,0976d793a55d49f0b5cb9ed04ecb609b,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccc(O)cc1,Solute,,1,-25.64792,2.5104,10.1021/ct050097l
169,7f320eadf86e4be3833eaf68ae19a936,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)CC(=O)O,Solute,,1,-25.48056,2.5104,10.1021/ct050097l
170,8493655bd8184da5823419ff3c5b005d,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCNCCC,Solute,,1,-15.2716,2.5104,10.1021/ct050097l
171,041bf2fbb30248a9acaac12b13e99dbb,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,Solute,,1,-15.52264,4.184,10.1007/s10822-012-9568-8
172,7a1b8959150f4ff893a041239173b435,298.15,101.325,Liquid,2,O,Solvent,1.0,,c1ccncc1,Solute,,1,-19.622960000000003,2.5104,10.1021/ct050097l
173,2bc900c738604b1db01ca7f2dcc86714,298.15,101.325,Liquid,2,O,Solvent,1.0,,c1ccc2c(c1)Cc1ccccc1C2,Solute,,1,-15.81552,0.4184,10.5281/zenodo.596537
174,a384548c86dc4904ad6f929ea57f130b,298.15,101.325,Liquid,2,O,Solvent,1.0,,c1ccsc1,Solute,,1,-5.8576,0.8368000000000001,10.1039/P29900000291
175,82c449ad94ad4ffcab69719ecb74739a,298.15,101.325,Liquid,2,O,Solvent,1.0,,C=C(C)C,Solute,,1,4.85344,2.5104,10.1021/ct050097l
176,e5e52946ea174d8381a9c591cd308f83,298.15,101.325,Liquid,2,O,Solvent,1.0,,ClC(Cl)Cl,Solute,,1,-4.51872,2.5104,10.1021/ct050097l
177,6a9a40baba1b4006b0a7b28684416ab3,298.15,101.325,Liquid,2,O,Solvent,1.0,,OCC(F)(F)F,Solute,,1,-18.03304,2.5104,10.1039/F19736901577
178,36c044163b9c42d3bc220cffec863bf5,298.15,101.325,Liquid,2,O,Solvent,1.0,,C=CC,Solute,,1,5.522880000000001,2.5104,10.1021/ct050097l
179,f856ce532cc7404c841dd4d1ae71dbdd,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(=O)O,Solute,,1,-27.99096,2.5104,10.1021/ct050097l
180,dc90b0ea42a74334b3e58ceb28a7afe7,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCc1ccccc1C,Solute,,1,-3.5564,0.4184,10.5281/zenodo.596537
181,f3b0ba694f1a4ebe8bfe9d912dfb7e46,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCNc1nc(NC(C)C)nc(SC)n1,Solute,,1,-32.007600000000004,1.8828,10.1021/jp806724u
182,297412f749424b83876aa17e4b303c8d,298.15,101.325,Liquid,2,O,Solvent,1.0,,c1ccccc1,Solute,,1,-3.7656,0.8368000000000001,10.1039/P29900000291
183,74c772e1f7ae451e828818e9acba96ca,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)CCC(C)(C)C,Solute,,1,12.25912,2.5104,10.1021/ct050097l
184,7ad1f315c9e14cfd94138e457b9ae6a5,298.15,101.325,Liquid,2,O,Solvent,1.0,,COCOC,Solute,,1,-12.25912,0.8368000000000001,10.5281/zenodo.596537
185,84df7b8f3692445e9ada57966f34a757,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,Solute,,1,-46.60976,8.07512,10.1021/jp806724u
186,922b1d851be244f1a1ba3b5765518384,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCO,Solute,,1,-20.2924,2.5104,10.1021/ct050097l
187,18e1fe625b6f43cab571bacef451f522,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccc(C)c(O)c1,Solute,,1,-24.72744,2.5104,10.1021/ct050097l
188,b1ef5039a0e447039a0083c29cd30c11,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCCCCCCO,Solute,,1,-15.22976,2.5104,10.1021/ct050097l
189,04693958571d498bb374b56a30c981c1,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCCCC,Solute,,1,12.04992,2.5104,10.1021/ct050097l
190,e3a72f12545e4b9094f3959c7e2d8104,298.15,101.325,Liquid,2,O,Solvent,1.0,,Nc1ccccc1Cl,Solute,,1,-20.54344,2.5104,10.1021/ct050097l
191,0ba0624c3afc450e96e3ab4c938f8cd1,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccc(C)c(C)c1,Solute,,1,-3.59824,2.5104,10.1021/ct050097l
192,a89edcce90224055927aa28cc8157d5b,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccccc1N,Solute,,1,-23.13752,2.5104,10.1021/ct050097l
193,572d39a8cc0b4deca097fba14b8ca8d0,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,Solute,,1,-39.37144,8.07512,10.1021/jp806724u
194,41cdd828bf324fc4af4cd030eff80ac9,298.15,101.325,Liquid,2,O,Solvent,1.0,,C[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-],Solute,,1,-20.710800000000003,0.4184,10.1021/jp806724u
195,6fc2d159cedd466b9419c102ada5ccd7,298.15,101.325,Liquid,2,O,Solvent,1.0,,C1=CCCCC1,Solute,,1,0.5857600000000001,0.4184,10.5281/zenodo.596537
196,0471f75c3a144c5fb85c04a6019ea7ba,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccc(C)cc1,Solute,,1,-3.3472000000000004,2.5104,10.1021/ct050097l
197,f9d9ab9d6a4f478397afe5df9b581ae2,298.15,101.325,Liquid,2,O,Solvent,1.0,,OCC(O)CO,Solute,,1,-56.19112,4.184,10.1007/s10822-010-9350-8
198,5d3b3566dd19468bb07eee369e42e8dd,298.15,101.325,Liquid,2,O,Solvent,1.0,,Nc1ccc2ccccc2c1,Solute,,1,-31.25448,2.5104,10.1021/ct050097l
199,526239cd2e9544f9a94570825f6b188b,298.15,101.325,Liquid,2,O,Solvent,1.0,,COc1cc(C=O)c(Cl)c(OC)c1O,Solute,,1,-32.551520000000004,3.22168,10.5281/zenodo.596537
200,32fa53fe779041268b4ac1d02c8c163f,298.15,101.325,Liquid,2,O,Solvent,1.0,,CN(CC(F)(F)F)c1ccccc1,Solute,,1,-8.03328,2.5104,10.1139/v93-262
201,bcd111df0bb74980a28b8b641e996b60,298.15,101.325,Liquid,2,O,Solvent,1.0,,COC(C)C,Solute,,1,-8.409839999999999,2.5104,10.1021/ct050097l
202,d9b7542c18884ffb8ade0b33142c1b46,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,Solute,,1,-13.26328,0.4184,10.1007/s10822-012-9568-8
203,6248ef1bf209472c805a275c5bd88216,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC[C@@H](C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,Solute,,1,-26.06632,8.07512,10.1021/jp806724u
204,352d40181da2438bbf435546aec40e75,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCC(=O)CCCC,Solute,,1,-11.04576,2.5104,10.1021/ct050097l
205,b3d68470999541c9b769c595a12334f5,298.15,101.325,Liquid,2,O,Solvent,1.0,,[O-][S+2]1([O-])CCCC1,Solute,,1,-36.02424,1.29704,10.1007/s10822-010-9350-8
206,b9f602c8dec247a48232cfbc0a550eeb,298.15,101.325,Liquid,2,O,Solvent,1.0,,COC(OC)(OC)c1ccccc1,Solute,,1,-16.90336,2.5104,10.1139/v80-201
207,6fc8168699194a559ead59719bf8932b,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCc1ccc(O)c(OC)c1,Solute,,1,-22.00784,0.75312,10.5281/zenodo.596537
208,c109801c905e468c931c498ada4b99d4,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(F)F,Solute,,1,-0.46024,2.5104,10.1021/ct050097l
209,ebf2356954aa463ea69f8b449e2924ca,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=c1[nH]cc(F)c(=O)[nH]1,Solute,,1,-70.79328000000001,3.68192,10.1007/s10822-010-9350-8
210,ba303e5c9bfc4ad5a68de9e0dc1fb97b,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCCCCCO,Solute,,1,-16.23392,2.5104,10.1021/ct050097l
211,9d6b54d04d9a46f0bc8b86fda1ea6878,298.15,101.325,Liquid,2,O,Solvent,1.0,,C1CCOCC1,Solute,,1,-13.05408,2.5104,10.1021/ct050097l
212,b9173e42ad394834a20696d030f7cf38,298.15,101.325,Liquid,2,O,Solvent,1.0,,Ic1ccccc1,Solute,,1,-7.28016,2.5104,10.1021/ct050097l
213,8f6284eb23464dfb87f7f027b22d9670,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCC(C)(C)O,Solute,,1,-16.40128,2.5104,10.1021/ct050097l
214,5cb03a7a1ffa41aeb2065a64c2b61b33,298.15,101.325,Liquid,2,O,Solvent,1.0,,FCCl,Solute,,1,-3.22168,2.5104,10.1021/ct050097l
215,0bd9b28917d440b9ba75cd5a5936b677,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1cccc(C)c1C,Solute,,1,-5.06264,2.5104,10.1021/ct050097l
216,902c951c67a241eeafd12094d2761c9c,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(=O)c1ccc(C)cc1,Solute,,1,-19.664800000000003,2.5104,10.1021/ct050097l
217,057f75ea1d734d91b488c904ba3bdaaf,298.15,101.325,Liquid,2,O,Solvent,1.0,,COc1ccccc1O,Solute,,1,-24.852960000000003,0.4184,10.5281/zenodo.596537
218,ea7ecf9ef7a04eb99b52d242778086c6,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(=O)OCCOC(C)=O,Solute,,1,-26.52656,2.5104,10.1021/ct050097l
219,826d1b50779c4a92bc752e46b479c9ad,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCc1ccccc1,Solute,,1,-0.96232,2.5104,10.1021/ct050097l
220,840ddaaa183e4ea7ad6b50845db6ebad,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCCO,Solute,,1,-18.4096,2.5104,10.1021/ct050097l
221,fbaee0a715824eb19bdb3ba5738036c1,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCOC(=O)CC,Solute,,1,-8.82824,2.5104,10.1021/ct050097l
222,679b7b1a7ee546daae763ab6cf66a1f6,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCC(C)=O,Solute,,1,-12.71936,2.5104,10.1021/ct050097l
223,41c48a9db2734b27b112cdbc94fc4f83,298.15,101.325,Liquid,2,O,Solvent,1.0,,COC(CCl)(OC)OC,Solute,,1,-19.20456,2.5104,10.1139/v80-201
224,252412307bdb44f5a896e098222972ec,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCCCCO,Solute,,1,-17.11256,2.5104,10.1021/ct050097l
225,09326695b40e428fbf1e22df279375d3,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCl,Solute,,1,-0.66944,2.5104,10.1021/ct050097l
226,dade9b4b41cd41b7a01ca74ba41e5379,298.15,101.325,Liquid,2,O,Solvent,1.0,,Oc1ccc2ccccc2c1,Solute,,1,-33.93224,2.5104,10.1021/ct050097l
227,f99aad331ab24f32924b12575b135c37,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=C1CCCCC1,Solute,,1,-20.54344,2.5104,10.1021/ct050097l
228,51540c29b6f44c7d9ffd38a5730b1376,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCOC(C)OCC,Solute,,1,-13.72352,0.8368000000000001,10.5281/zenodo.596537
229,5ea0850d5c8047228c5b359eb91b5acf,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCOC(=O)CCC,Solute,,1,-9.53952,2.5104,10.1021/ct050097l
230,fffc87dba9ae4ae0aed0e59ce3ed3c7a,298.15,101.325,Liquid,2,O,Solvent,1.0,,C=CCCCCCCC,Solute,,1,8.61904,2.5104,10.1021/ct050097l
231,20aa92a16f474974886ca9d471995172,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccc(C)c2ccccc12,Solute,,1,-11.79888,2.5104,10.1021/ct050097l
232,99d81b86c6e640e2899c0149c629fea6,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=C1C=CC(=O)C=C1,Solute,,1,-27.196,0.8368000000000001,10.1039/P29900000291
233,bb866176e45643a2842ed7e03ec32ce6,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCBr,Solute,,1,-0.4184,0.8368000000000001,10.1039/P29900000291
234,2591c1a0fbd74c0d9cd7de2d3b6441f0,298.15,101.325,Liquid,2,O,Solvent,1.0,,C=C(C)c1ccccc1,Solute,,1,-5.18816,2.5104,10.1021/ct050097l
235,2f114293e0814e97b3a93ec72e7bd2ce,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(Cl)(Cl)Cl,Solute,,1,-0.79496,2.5104,10.1021/ct050097l
236,19579e7c61934d629a37a0f2ee4569d9,298.15,101.325,Liquid,2,O,Solvent,1.0,,ClCCl,Solute,,1,-5.48104,2.5104,10.1021/ct050097l
237,fcc9b4cb85914441803f4582dee6bd4f,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cn1cccc1,Solute,,1,-12.09176,2.5104,10.1021/ct050097l
238,546bdb27fa7a412fa576e75ef0bcb07f,298.15,101.325,Liquid,2,O,Solvent,1.0,,Nc1cccc([N+](=O)[O-])c1,Solute,,1,-36.98656,2.5104,10.1021/ct050097l
239,ad7a35d3e8804197af524110c23d7a3c,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCCO[N+](=O)[O-],Solute,,1,-6.94544,0.4184,10.5281/zenodo.596537
240,2dc1ef8db6504f3ca69f27dbdc4cf801,298.15,101.325,Liquid,2,O,Solvent,1.0,,Nc1cccc2ccccc12,Solute,,1,-30.45952,2.5104,10.1021/ct050097l
241,1b537a8f1c6345c3a4732530a349919e,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)=O,Solute,,1,-15.8992,2.5104,10.1021/ct050097l
242,2b00a61eed294bc9960110ab22e80ca8,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=C1CCCC1,Solute,,1,-19.664800000000003,2.5104,10.1021/ct050097l
243,2f07511b85424298a5f92d2948da76f0,298.15,101.325,Liquid,2,O,Solvent,1.0,,COC(=O)c1ccccc1,Solute,,1,-16.40128,2.5104,10.1021/ct050097l
244,a5076ca1808c4d0881e9b01254993425,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=Cc1ccccc1,Solute,,1,-16.819679999999998,2.5104,10.1021/ct050097l
245,e24a2060c7d84ed5b12eee741366f4f7,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCOC(=O)c1ccccc1,Solute,,1,-15.22976,2.5104,10.1021/ct050097l
246,572c46ce0f63467c95e35c934f36d6ba,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1ccc2c(c1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,Solute,,1,-17.3636,4.184,10.1007/s10822-012-9568-8
247,6218779840a64137bef63e4391ac81a7,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1cccc(Cl)c1Cl,Solute,,1,-5.18816,2.5104,10.1021/ct050097l
248,b4f85891735b41a28263981172f651a9,298.15,101.325,Liquid,2,O,Solvent,1.0,,COC(C)=O,Solute,,1,-13.09592,2.5104,10.1021/ct050097l
249,f184717169da47b9a212cc360d012ee7,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(Cl)Cl,Solute,,1,-3.51456,2.5104,10.1021/ct050097l
250,9ac6fa0f61a04f019a88456882b3a7a8,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)C(=O)C(C)C,Solute,,1,-11.46416,2.5104,10.1021/ct050097l
251,c7332dd51d544446acc114f4eaee43ba,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccccc1O,Solute,,1,-24.6856,0.8368000000000001,10.1039/P29900000291
252,882f5b2d411a4a129b956526db5a0fff,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=c1[nH]cc(Br)c(=O)[nH]1,Solute,,1,-76.02328000000001,2.3012,10.1007/s10822-010-9350-8
253,3bd00ba303c94b7e98de76c4c3096b3a,298.15,101.325,Liquid,2,O,Solvent,1.0,,C=CCCC,Solute,,1,7.02912,2.5104,10.1021/ct050097l
254,7e8693dbd81b4c8dbe0e81c64cfb8690,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCC(C)C,Solute,,1,12.25912,2.5104,10.1021/ct050097l
255,9ee7ed0ec38b43de8dea7b41a6ae2bc0,298.15,101.325,Liquid,2,O,Solvent,1.0,,CN1CCN(C)CC1,Solute,,1,-31.71472,2.5104,10.1139/v91-2
256,1f5a31ff502646c2bf49efc476f3d93f,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,Solute,,1,-15.35528,0.50208,10.1007/s10822-012-9568-8
257,02b6c6e1f87141b9b8baf762859070e8,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)C(C)C(C)C,Solute,,1,10.71104,2.5104,10.1021/ct050097l
258,2e0ec7f015a64b1f80b8ea74f9888af6,298.15,101.325,Liquid,2,O,Solvent,1.0,,CN(C)C(=O)c1ccccc1,Solute,,1,-38.86936,2.5104,10.1139/v92-210
259,bbf5927fea494b4e9f094cb132c34337,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=[N+]([O-])c1ccccc1,Solute,,1,-17.23808,2.5104,10.1021/ct050097l
260,6d53134846124e3e96ffc94b5d7eebdb,298.15,101.325,Liquid,2,O,Solvent,1.0,,COc1ccc(N)cc1,Solute,,1,-31.29632,2.5104,10.1021/ct050097l
261,1d387de6ee604ce6bb15c28ee1d4bc0d,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1ccc(Cl)c(Cl)c1Cl,Solute,,1,-5.606560000000001,2.5104,10.1021/ct050097l
262,a7c402278fce4b99a89b4209eb529cb5,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)Cc1ccccc1,Solute,,1,0.66944,2.5104,10.1021/ct050097l
263,53b942a5e2f147c9af72b750ec7e36bf,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccccn1,Solute,,1,-19.37192,2.5104,10.1021/ct050097l
264,1a524516a1614ae486890cd231361dfe,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1ccccn1,Solute,,1,-18.36776,2.5104,10.1021/ct050097l
265,a45bc5e4000a48f0af9613165b959846,298.15,101.325,Liquid,2,O,Solvent,1.0,,C#CCCC,Solute,,1,0.04184,2.5104,10.1021/ct050097l
266,741a954ba4854322a696da99d6acea44,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCC#N,Solute,,1,-16.06656,2.5104,10.1021/ct050097l
267,24e75f5dbd75467981796da04e557d1e,298.15,101.325,Liquid,2,O,Solvent,1.0,,O=c1cc(Cl)[nH]c(=O)[nH]1,Solute,,1,-66.23272,5.10448,10.1007/s10822-010-9350-8
268,8ca48d779e9c4b21902f93f41cbc556f,298.15,101.325,Liquid,2,O,Solvent,1.0,,CI,Solute,,1,-3.72376,2.5104,10.1021/ct050097l
269,f2be2cc4776e47f9a55a632c59210c28,298.15,101.325,Liquid,2,O,Solvent,1.0,,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,Solute,,1,-39.87352,1.17152,10.5281/zenodo.596537
270,e97ed3713549470d8fe622f9e4ef1dc3,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCCCCCCCC,Solute,,1,13.09592,2.5104,10.1021/ct050097l
271,b2ad9159310b4aaab4fb3594101ef7f3,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1cc(O)ccc1Cl,Solute,,1,-28.40936,2.5104,10.1021/ct050097l
272,0f8521bd01964efcb698d836b18f1e2c,298.15,101.325,Liquid,2,O,Solvent,1.0,,CCl,Solute,,1,-2.3012,2.5104,10.1021/ct050097l
273,f03a860856904319b703731a2a23c018,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(=O)OC(C)OC(C)=O,Solute,,1,-20.79448,2.5104,10.1139/v91-2
274,a4caa30c3304425492cc7d018fbca31a,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cl/C=C\Cl,Solute,,1,-4.89528,2.5104,10.1021/ct050097l
275,1535a4f7552347849738f4824a158ba8,298.15,101.325,Liquid,2,O,Solvent,1.0,,C=C(c1ccccc1)c1ccccc1,Solute,,1,-11.63152,0.4184,10.5281/zenodo.596537
276,0e88bcc9a16f48ab96de2c67f8a8e579,298.15,101.325,Liquid,2,O,Solvent,1.0,,Fc1ccccc1,Solute,,1,-3.3472000000000004,2.5104,10.1021/ct050097l
277,9a40426b1bd64783a1c5d49f2601bd83,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1ccc(Br)cc1,Solute,,1,-5.81576,2.5104,10.1021/ct050097l
278,341cbd63bc3b4f63931403c1db40684b,298.15,101.325,Liquid,2,O,Solvent,1.0,,FC(F)(F)[C@H](Cl)Br,Solute,,1,-0.46024,2.5104,10.1021/ct050097l
279,49449b8c6d754f4aa36f8eb876d47448,298.15,101.325,Liquid,2,O,Solvent,1.0,,Clc1ccc(Cl)cc1,Solute,,1,-4.22584,2.5104,10.1021/ct050097l
280,3b346b2075e74787b31c995f505f7db6,298.15,101.325,Liquid,2,O,Solvent,1.0,,CC(C)C(C)C,Solute,,1,9.79056,2.5104,10.1021/ct050097l
281,d78f736187fc445da5629469b0982c5d,298.15,101.325,Liquid,2,O,Solvent,1.0,,Cc1cccc(C)n1,Solute,,1,-19.20456,2.5104,10.1021/ct050097l
282,cef3cae72ded43bb8493eda0993cb504,298.15,101.325,Liquid,2,O,Solvent,1.0,,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Solute,,1,-98.82608,1.33888,10.5281/zenodo.596537
283,c086200e8e414979b86590fe3a70b7ff,298.15,101.325,Liquid,2,O,Solvent,1.0,,ClCCOCCCl,Solute,,1,-17.698320000000002,0.8368000000000001,10.5281/zenodo.596537
